ano;ies;cidade;estado;regiao;categoria1;categoria2;degree;closeness;betweenness
2019;UNIPAC;Itajubá;Minas Gerais;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.21703732442334434;0.0004951377766566948
2019;UCPEL;Pelotas;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.005655042412818096;0.22377985026125852;0.003908606308839535
2019;PUCPR;Curitiba;Paraná;Sul;Universidade;Privada sem fins lucrativos;0.022620169651272386;0.2989893586706438;0.029764705569249424
2019;FSJ;São José dos Pinhais;Paraná;Sul;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.23247441439486216;0.0
2019;FACAMP;Curitiba;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.23587413560362505;0.0
2019;CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA;Vitória;Espírito Santo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.2517191157052426;0.0
2019;IFPA;Belém;Pará;Norte;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;0.000942507068803016;0.2084399757104095;0.0
2019;CESCAGE;Ponta Grossa;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.001885014137606032;0.15337304259249668;0.001349524687032756
2019;UNIRIO;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Pública Federal;0.000942507068803016;0.20543876326767344;0.0
2019;UNIPLAC;Lages;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.002827521206409048;0.19729878833697717;0.005388167658856049
2019;FA-FAAP;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.036757775683317624;0.3180887860841169;0.03742247634494851
2019;ITA;São José dos Campos;São Paulo;Sudeste;Faculdade;Pública Federal;0.01413760603204524;0.28377972596718404;0.012628764241495496
2019;UFMS;Campo Grande;Mato Grosso do Sul;Centro-oeste;Universidade;Pública Federal;0.003770028275212064;0.2658814167859533;0.0022579666991843664
2019;FACCAT;Taquara;Rio Grande do Sul;Sul;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;ESTÁCIO FARGS;Porto Alegre;Rio Grande do Sul;Sul;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.20230186599623792;0.0
2019;FGV-EAESP;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.003770028275212064;0.25309298773365263;0.0007822031180188086
2019;UNIS-MG;Varginha;Minas Gerais;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.2317482722290185;0.0
2019;URI;Erechim;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;1.212323682256867;1.1034543638861456e-06
2019;UFPB;João Pessoa;Paraíba;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.001885014137606032;0.23081104169892758;0.001349524687032756
2019;UNICURITIBA;Curitiba;Paraná;Sul;Centro Universitário;Privada com fins lucrativos;0.006597549481621112;0.2643656132339935;0.0066413375419242075
2019;IBMEC;Curitiba;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.022620169651272386;0.3046364580337519;0.030223723765060887
2019;UNAERP;Ribeirão Preto;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.23505214431845484;0.00013827470742895648
2019;FATIPUC;Canoas;Rio Grande do Sul;Sul;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FIAP;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.016022620169651274;0.27793298128533533;0.01769503832856369
2019;USU;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Privada sem fins lucrativos;0.002827521206409048;0.23088286713589626;0.0014381702658028796
2019;UNA;Belo Horizonte;Minas Gerais;Sudeste;Centro Universitário;Privada com fins lucrativos;0.008482563619227144;0.296125361620915;0.007786732701454357
2019;UCB;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;CEULM/ULBRA;Manaus;Amazonas;Norte;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.16719821826280623;0.0
2019;UNOCHAPECÓ;Chapecó;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.000942507068803016;0.21268226846530103;0.0
2019;FTEC Porto Alegre;Porto Alegre;Rio Grande do Sul;Sul;Faculdade;Privada com fins lucrativos;0.001885014137606032;1.212323682256867;1.1034543638861456e-06
2019;UNIFIEO;Osasco;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;INSPER;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.036757775683317624;0.31700153537329745;0.04318556530553218
2019;CES/JF;Juiz de Fora;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.002827521206409048;1.212323682256867;3.3103630916584366e-06
2019;FGVGO;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.002827521206409048;0.13637387988993707;0.0013539385044883006
2019;UNIFRAN;Franca;São Paulo;Sudeste;Universidade;Privada com fins lucrativos;0.000942507068803016;0.23038102578518946;0.0
2019;UFAM;Manaus;Amazonas;Norte;Universidade;Pública Federal;0.007540056550424128;0.23073926093646485;0.011918917240558534
2019;FACULDADE DE MIRASSOL;Mirassol;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UniMetrocamp Wyden;Campinas;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.2313868995918299;0.0
2019;UNIFACVEST;Lages;Santa Catarina;Sul;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;ESPM - POA;Porto Alegre;Rio Grande do Sul;Sul;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.171885113759111;0.0
2019;UDESC;Florianópolis;Santa Catarina;Sul;Universidade;Pública Estadual;0.00471253534401508;0.21741892851024253;0.0020577059190928933
2019;COTEMIG;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.1504495779258243;0.0
2019;CESUMAR;Curitiba;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.005655042412818096;0.22520628123879274;0.007091263439172796
2019;IFPE;Recife;Pernambuco;Nordeste;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;0.000942507068803016;0.2146512638626364;0.0
2019;FDV;Vitória;Espírito Santo;Sudeste;Faculdade;Privada com fins lucrativos;0.003770028275212064;0.2349777018341101;0.00048416622022345895
2019;UNICID;São Paulo;São Paulo;Sudeste;Universidade;Privada com fins lucrativos;0.002827521206409048;0.23761155918052926;0.0002969659409835563
2019;FASC;Santos;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.002827521206409048;0.2458797327394209;0.014760502531792941
2019;UNIB;São Paulo;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.005655042412818096;0.23475465702933163;0.0029680059663147935
2019;FACULDADE UNINASSAU LAURO DE FREITAS;Lauro de Freitas;Bahia;Nordeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FSDB;Piracicaba;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;CEUNSP;Itu;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.23247441439486216;0.0
2019;UNISINOS;São Leopoldo;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.011310084825636193;0.25197557939928766;0.009594312857583292
2019;UEPB;Campina Grande;Paraíba;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Estadual;0.000942507068803016;0.23059583326843902;0.0
2019;UNP;Natal;Rio Grande do Norte;Nordeste;Universidade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNISAL;Americana;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.002827521206409048;0.19085327165047014;0.002697945919701626
2019;FCMMG;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.20641037516795177;0.0
2019;Uniopet;Curitiba;Paraná;Sul;Centro Universitário;Privada com fins lucrativos;0.002827521206409048;0.2413212208623199;0.0008221524939666835
2019;CESUPA;Belém;Pará;Norte;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.22032430394690503;0.0005270271120687832
2019;PIO XII;Cariacica;Espírito Santo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UFRPE;Recife;Pernambuco;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.000942507068803016;0.19213831245402113;0.0
2019;ISAE;Curitiba;Paraná;Sul;Faculdade;Privada sem fins lucrativos;0.027332704995287463;0.33610060862568636;0.04282368543204668
2019;FATEC;Ourinhos;São Paulo;Sudeste;Faculdade;Pública Estadual;0.000942507068803016;1.212323682256867;0.0
2019;UNICEP;São Carlos;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.2469436157567657;0.0
2019;CSJT;Santos;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.16427368394579933;0.0
2019;UFU;Uberlândia;Minas Gerais;Sudeste;Universidade;Pública Federal;0.007540056550424128;0.23715585537516468;0.008113463907414926
2019;UNIFESP;São Paulo;São Paulo;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.003770028275212064;0.25526994444906337;0.002930878029728355
2019;UNIT;Aracaju;Sergipe;Nordeste;Universidade;Privada com fins lucrativos;0.002827521206409048;0.25002260944943644;0.0026979459197016263
2019;IME;Rio de Janeiro;Rio de Janeiro;Sudeste;Centro Universitário;Pública Federal;0.00471253534401508;0.2417143161886961;0.0008657869269997415
2019;CENTRO UNIVERSITÁRIO SOCIESC;Blumenau;Santa Catarina;Sul;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.17381799075581647;0.0
2019;FAE CENTRO UNIVERSITÁRIO;Curitiba;Paraná;Sul;Centro Universitário;Privada sem fins lucrativos;0.015080113100848256;0.27152501136000096;0.018105287338085245
2019;UNIFIL;Londrina;Paraná;Sul;Centro Universitário;Privada sem fins lucrativos;0.002827521206409048;0.22520628123879274;0.0006532457107260763
2019;FMD;Pato Branco;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.17726486525891832;0.0
2019;CEFET/MG;Belo Horizonte;Minas Gerais;Sudeste;Centro Federal de Educação Tecnológica;Pessoa Jurídica de Direito Público - Federal;0.003770028275212064;0.20001134749729146;0.005390374567583821
2019;FGVSP;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.10084825636192271;0.37671596524051926;0.19406510762144152
2019;FEAN;Florianópolis;Santa Catarina;Sul;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.13420314615921183;0.0
2019;UFMA;São Luís;Maranhão;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.001885014137606032;0.20082341143353707;0.004041953334914951
2019;UFPE;Recife;Pernambuco;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.008482563619227144;0.27302376947238366;0.010022367353526485
2019;FAMEG;Guaramirim;Santa Catarina;Sul;Centro Universitário;Privada com fins lucrativos;0.002827521206409048;0.18857341302356148;0.0015271552592821635
2019;UMESP;Curitiba;Paraná;Sul;Universidade;Privada sem fins lucrativos;0.006597549481621112;0.26305339249821047;0.00555990235067836
2019;FDMC;Nova Lima;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.003770028275212064;0.2591937444685424;0.0007198193537585708
2019;UFJF;Juiz de Fora;Minas Gerais;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.006597549481621112;0.2540462569906532;0.003048231960911357
2019;UCSAL;Salvador;Bahia;Nordeste;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.23145908393111922;2.758635909715364e-07
2019;UNIANCHIETA;Jundiaí;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.23670189616883158;0.0
2019;Centro Universitário IBMEC;Rio de Janeiro;Rio de Janeiro;Sudeste;Centro Universitário;Privada com fins lucrativos;0.0235626767200754;0.305012165895664;0.02442948711906996
2019;IPOG;Curitiba;Paraná;Sul;Faculdade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FGVPB;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.1690265619184879;0.0
2019;UERJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.005655042412818096;0.25274811566724664;0.003287904640177662
2019;UNITAU;Taubaté;São Paulo;Sudeste;Universidade;Pública Municipal;0.002827521206409048;0.2540462569906532;0.0006468071298043894
2019;UFV;Viçosa;Minas Gerais;Sudeste;Universidade;Pública Federal;0.00471253534401508;0.26521611922831195;0.003646321680639711
2019;UFMT;Cuiabá;Mato Grosso;Centro-oeste;Universidade;Pública Federal;0.002827521206409048;0.23960668288106013;0.0014544840497591688
2019;UFPEL;Pelotas;Rio Grande do Sul;Sul;Universidade;Pública Federal;0.002827521206409048;0.23438385517017934;0.001203617643124749
2019;IFSC;Florianópolis;Santa Catarina;Sul;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;0.002827521206409048;0.23349869190911177;0.0026979459197016263
2019;UFMG;Belo Horizonte;Minas Gerais;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.03298774740810556;0.29731199901470756;0.05030769058827592
2019;UNIFESO;Teresópolis;Rio de Janeiro;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.18249713283512548;0.0
2019;UEFS;Feira de Santana;Bahia;Nordeste;Universidade;Pública Estadual;0.001885014137606032;0.21590050735958174;0.001349524687032756
2019;UNISUL;Florianópolis;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.005655042412818096;0.2631466903852465;0.006543824221802488
2019;FFIA;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.03204524033930255;0.3176801941944777;0.04026686706540979
2019;Estácio FAAC;Cotia;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.21165086108720657;0.0
2019;FBT;Porto Alegre;Rio Grande do Sul;Sul;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.18691071760705444;0.0
2019;UNINTER;Curitiba;Paraná;Sul;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UTP;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.001885014137606032;0.19756146812440492;0.0002679714756785646
2019;UNIFIAM-FAAM;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.22651262205501532;0.0
2019;UNIPAM;Patos de Minas;Minas Gerais;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UFSC;Florianópolis;Santa Catarina;Sul;Universidade;Pessoa Jurídica de Direito Público - Federal;0.030160226201696512;0.31050098076635385;0.04290204851348952
2019;UNIFEI;Itajubá;Minas Gerais;Sudeste;Universidade;Pública Federal;0.003770028275212064;0.24968604864250465;0.0027163851001932734
2019;FACULDADE FLAMINGO;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.2359491472543179;0.0
2019;UPF;Passo Fundo;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;1.212323682256867;1.1034543638861456e-06
2019;USP;São Paulo;São Paulo;Sudeste;Universidade;Pública Estadual;0.14608859566446747;0.371249483883514;0.22413546146636293
2019;UNISANT'ANNA;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.002827521206409048;0.21268226846530103;7.161696646260027e-05
2019;USF;Itatiba;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.003770028275212064;0.2603762391792253;0.0031639833344262115
2019;FEEVALE;Novo Hamburgo;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.00471253534401508;0.21496221745362962;0.0053914780219477074
2019;UNIPÊ;João Pessoa;Paraíba;Nordeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.23073926093646485;0.0
2019;FTT;São Bernardo do Campo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;PUCSP;São Paulo;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.03298774740810556;0.2953003357377921;0.03105846561108898
2019;FDF;Franca;São Paulo;Sudeste;Faculdade;Pública Municipal;0.000942507068803016;0.23445792180161243;0.0
2019;UNIAMÉRICA;Curitiba;Paraná;Sul;Centro Universitário;Privada sem fins lucrativos;0.002827521206409048;0.25283424554138784;0.0030285589125547173
2019;FGVSC;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.013195098963242224;0.24353917398365427;0.017379239566825473
2019;PUC MINAS;Belo Horizonte;Minas Gerais;Sudeste;Universidade;Privada sem fins lucrativos;0.022620169651272386;0.30326674577608936;0.02704053529734897
2019;UFRRJ;Seropédica;Rio de Janeiro;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.001885014137606032;0.20475840859423283;0.001349524687032756
2019;PROMOVE;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.23145908393111922;0.0
2019;UESC;Ilhéus;Bahia;Nordeste;Universidade;Pública Estadual;0.000942507068803016;0.2237123755589334;0.0
2019;FMG;Juiz de Fora;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.001885014137606032;0.23624967156223617;0.0006412373722305222
2019;FURG;Rio Grande;Rio Grande do Sul;Sul;Universidade;Pública Federal;0.000942507068803016;0.22609845910138737;0.0
2019;CBM;Ribeirão Preto;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.23052418627969634;1.1034543638861456e-06
2019;UFES;Vitória;Espírito Santo;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.011310084825636193;0.23852824097129163;0.011939821976502858
