ano;ies;cidade;estado;regiao;categoria1;categoria2;degree;closeness;betweenness
2010;UFES;Vitória;Espírito Santo;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.01904761904761905;1.4230769230769231;6.09979260705136e-05
2010;UNC;Mafra;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.009523809523809525;0.9487179487179488;0.0
2010;UNIP;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.028571428571428574;0.26119766309639725;0.013968525070147614
2010;FMU;Piracicaba;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.009523809523809525;0.1712416214490903;0.0
2010;UTFPR;Curitiba;Paraná;Sul;Universidade;Pessoa Jurídica de Direito Público - Federal;0.009523809523809525;0.9487179487179488;0.0
2010;UNESA;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.04761904761904762;0.2958367797077474;0.04961672969785695
2010;PUC-RIO;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Privada sem fins lucrativos;0.0380952380952381;0.27421415793508813;0.028215607336017225
2010;SENACSP;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;FEI;São Bernardo do Campo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.01904761904761905;1.4230769230769231;6.09979260705136e-05
2010;FGVRJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;0.19888785912882298;0.0
2010;EEK;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;0.18930839802399435;0.0
2010;FACHA;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;UFBA;Salvador;Bahia;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.009523809523809525;0.25164165103189495;0.0
2010;FDC;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.01904761904761905;0.23448426573426573;0.02531820584766787
2010;IBMEC SP;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.009523809523809525;0.23855046687416628;0.0
2010;INFNET;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada com fins lucrativos;0.009523809523809525;0.25633062589584327;0.0
2010;CEFET/RJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Centro Federal de Educação Tecnológica;Pessoa Jurídica de Direito Público - Federal;0.009523809523809525;0.22307692307692303;0.0
2010;PUCRS;Porto Alegre;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.01904761904761905;1.4230769230769231;6.09979260705136e-05
2010;UFLA;Lavras;Minas Gerais;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.009523809523809525;0.9487179487179488;0.0
2010;FGVMG;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;0.18930839802399435;0.0
2010;PUC-CAMPINAS;Campinas;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
